"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.193502593,
"RUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.257017897,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.190099213,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.053573087,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.101160765,
"RUS","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.810801247,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.265635982,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.622810656,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.646978642,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.024056158,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.325750672,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.306660176,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.367169797,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.429617251,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.468618348,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.37118293,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.878903266,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.705263376,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.879546459,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-3.237636448,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.502101943,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.823018427,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.552428604,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.083833036,
"PRT","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.194037196,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.660768312,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.428915528,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.780836238,
"PRT","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.478454706,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.545801608,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-1.347954513,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.129418955,
"PRT","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-1.580457377,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.416147358,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.75837044,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q3",-0.139296447,
"PRT","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.094967331,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.641839267,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.332717028,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.094687166,
"PRT","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.808968919,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.644836282,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.29763901,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.113767651,
"PRT","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.479259937,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.466787525,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.299561897,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.17409239,
"PRT","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.931975429,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.170816047,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.505247849,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.69498999,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.825446682,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.741948678,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.826986011,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.522540887,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.416430626,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.79753936,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.629855332,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.472108911,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.720561176,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.98923824,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.898128407,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.301908011,"E"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.243715843,"E"
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.351495097,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.74878237,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.443897435,
"ITA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.571184338,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.37956203,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.113477307,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.470836535,
"ITA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.884444965,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-1.178549294,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.713508622,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.541271344,
"ITA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.765014619,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.904199529,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.001145437,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.210397174,
"ITA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.190207511,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.084454109,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.013219817,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.13371428,
"ITA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-0.214707357,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.214950079,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.382205214,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.228372484,
"ITA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.535682055,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.291649312,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.211241245,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.531162769,
"ITA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.284301951,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.553566672,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.416297991,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.388896289,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.553671322,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.005492031,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.066924638,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.00825534,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.205074918,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.130363844,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.128270296,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.002916761,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.440857808,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.504561559,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.007966647,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.875322618,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.929139346,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.307746192,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.2835695,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.911573505,
"AUT","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.106293669,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.932918435,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.257529632,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.742247043,
"AUT","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.055845941,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.680695255,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.372046223,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.086439393,
"AUT","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.030857714,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.386015699,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.241276514,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.440022793,
"AUT","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.446539625,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.302976112,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.718647098,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.126284316,
"AUT","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.101315689,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.352138157,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.142043878,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.516792207,
"AUT","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.103729045,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.141870508,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.104454309,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.536201857,
"AUT","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.081951427,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.70225838,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.538445285,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.408431235,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.453879567,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.161979387,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.437671214,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.226776162,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.850672169,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.80027473,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.317891543,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.30910888,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.53619398,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.042256349,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.726835387,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.794955007,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-2.708040395,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.443263311,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.167301046,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.905155747,
"IRL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.285455135,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.138704444,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.140237642,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-1.274434636,
"IRL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.650733073,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.958005118,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.380446211,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-1.292225156,
"IRL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.372910047,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-2.124510717,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.417815082,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",2.264598955,
"IRL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.027581065,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",3.388919081,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",3.598186566,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.360488123,
"IRL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.244935335,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",22.340271537,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",-1.874443034,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",2.407293677,
"IRL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",2.571499411,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-4.830318141,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",2.034812823,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-1.518276101,
"IRL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",14.534633845,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-6.25951716,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.340311143,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",5.289421878,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",5.344879661,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-1.128389507,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",3.035805906,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.09852478,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.842752797,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.69971889,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",4.725299844,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.168996041,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",3.614473645,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.906941626,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-2.138237938,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.793290891,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-5.08641479,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.704692563,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.823247071,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.580709199,
"CHE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.770452202,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.644819451,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.458930644,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.375173949,
"CHE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.128104078,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.026985396,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.058893936,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.701997896,
"CHE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.082083463,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.441218247,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.866053604,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.774484759,
"CHE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.349620199,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.637240361,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.649647431,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.553529186,
"CHE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.54664441,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.162872209,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.692563439,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.634153366,
"CHE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.421663627,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.445305615,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.461512027,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.572308138,
"CHE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.349949723,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.180271212,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.272439869,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.64894055,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.074658751,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.112312318,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.982085917,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.17034834,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.187374141,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.161549907,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.375671586,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.527427373,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.410952854,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.914758979,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.159456377,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.643502021,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.314424053,
"NZL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.317245137,
"NZL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.720745017,
"NZL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-0.236652445,
"NZL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.513190961,
"NZL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.087849133,
"NZL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.492212492,
"NZL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.072787106,
"NZL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.562456871,
"NZL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.569909042,
"NZL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.34654488,
"NZL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.248237598,
"NZL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.578802462,
"NZL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.321390259,
"NZL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.171160774,
"NZL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.560661348,
"NZL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.255037277,
"NZL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.471075798,
"NZL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.55036902,
"NZL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.270722791,
"NZL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.575265674,
"NZL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.339156489,
"NZL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.689304866,
"NZL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.042192283,
"NZL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.091333142,
"NZL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.186832932,
"NZL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.884972131,
"NZL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.867347713,
"NZL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.394156901,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.055087732,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.096382384,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.858552293,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.869199897,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.731806045,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.1286683,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.243978654,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.112126015,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.413103594,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.393214203,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.710558219,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.14616979,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.192991449,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.037063284,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.99877363,
"CHN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.5,
"CHN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",2.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.5,
"CHN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",2.1,
"CHN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",2.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.5,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-9.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",11.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.6,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.159548895,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",3.496688581,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",2.404200889,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.28225586,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.212470846,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.287382158,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.428876962,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",2.041050155,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.674698703,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.419586196,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.666874196,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.847073099,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.021079751,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.473303533,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.965748006,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.362366666,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.055885195,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.360724363,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.134438913,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.254496121,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.087634692,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.070237675,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.021912524,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.061106084,
